gene	chr	start	end
DPYSL3	5	146777227	146777410
DPYSL3	5	146778643	146778817
DPYSL3	5	146780253	146780398
DPYSL3	5	146781101	146781261
DPYSL3	5	146785171	146785295
DPYSL3	5	146788289	146788361
DPYSL3	5	146792169	146792253
DPYSL3	5	146793157	146793222
DPYSL3	5	146795270	146795438
DPYSL3	5	146798008	146798196
DPYSL3	5	146804436	146804528
DPYSL3	5	146833110	146833152
DR1	1	93812201	93812424
DR1	1	93819463	93819630
DR1	1	93826048	93826198
DRAM1	12	102271566	102271700
DRAM1	12	102291639	102291710
DRAM1	12	102295067	102295213
DRAM1	12	102301962	102302143
DRAM1	12	102307950	102308012
DRAM1	12	102313885	102313981
DRAM1	12	102314992	102315040
DRAM2	1	111660780	111660891
DRAM2	1	111661425	111661521
DRAM2	1	111662497	111662583
DRAM2	1	111663136	111663317
DRAM2	1	111667362	111667505
DRAM2	1	111668847	111668918
DRAM2	1	111674044	111674178
DRAP1	11	65686971	65687016
DRAP1	11	65687249	65687325
DRAP1	11	65687417	65687514
DRAP1	11	65687812	65687935
DRAP1	11	65688038	65688135
DRAP1	11	65688353	65688445
DRAP1	11	65688799	65688908
DRG1	22	31795668	31795713
DRG1	22	31796604	31796731
DRG1	22	31799013	31799192
DRG1	22	31806996	31807069
DRG1	22	31816240	31816413
DRG1	22	31819264	31819398
DRG1	22	31822599	31822770
DRG1	22	31823044	31823170
DRG1	22	31829856	31829959
DRG2	17	17991336	17991403
DRG2	17	17997125	17997289
DRG2	17	18001582	18001675
DRG2	17	18002329	18002393
DRG2	17	18002945	18003039
DRG2	17	18003675	18003751
DRG2	17	18003881	18003975
DRG2	17	18004805	18004906
DRG2	17	18005233	18005313
DRG2	17	18007113	18007205
DRG2	17	18007935	18007997
DRG2	17	18009745	18009802
DRG2	17	18010466	18010556
DSC2	18	28647979	28648180
DSC2	18	28648273	28648312
DSC2	18	28648858	28649119
DSC2	18	28650690	28650818
DSC2	18	28651569	28651809
DSC2	18	28654647	28654875
DSC2	18	28659811	28659957
DSC2	18	28660060	28660320
DSC2	18	28662202	28662391
DSC2	18	28662890	28663028
DSC2	18	28666537	28666707
DSC2	18	28667630	28667778
DSC2	18	28669400	28669559
DSC2	18	28670989	28671112
DSC2	18	28672062	28672265
DSC2	18	28673520	28673608
DSC2	18	28681864	28681936
DSCC1	8	120847131	120847243
DSCC1	8	120850497	120850649
DSCC1	8	120854032	120854190
DSCC1	8	120855014	120855070
DSCC1	8	120855847	120855989
DSCC1	8	120859228	120859322
DSCC1	8	120862620	120862758
DSCC1	8	120865285	120865457
DSCC1	8	120867852	120868037
DSCR3	21	38597843	38597929
DSCR3	21	38599953	38600109
DSCR3	21	38600522	38600676
DSCR3	21	38604676	38604754
DSCR3	21	38605661	38605745
DSCR3	21	38610759	38610912
DSCR3	21	38612795	38612942
DSCR3	21	38639537	38639597
DSE	6	116720412	116720831
DSE	6	116747735	116747992
DSE	6	116752115	116752358
DSE	6	116754504	116754715
DSE	6	116756748	116758510
DSEL	18	65178205	65181877
DSG2	18	29078213	29078261
DSG2	18	29098200	29098239
DSG2	18	29099764	29099902
DSG2	18	29100764	29100929
DSG2	18	29101060	29101208
DSG2	18	29102044	29102214
DSG2	18	29104409	29104550
DSG2	18	29104664	29104853
DSG2	18	29110948	29111217
DSG2	18	29115231	29115377
DSG2	18	29116163	29116394
DSG2	18	29118712	29118943
DSG2	18	29121154	29121279
DSG2	18	29122481	29122817
DSG2	18	29125682	29126708
DSN1	20	35381189	35381302
DSN1	20	35383164	35383255
DSN1	20	35384083	35384234
DSN1	20	35386488	35386566
DSN1	20	35386959	35387022
DSN1	20	35390862	35390953
DSN1	20	35395170	35395246
DSN1	20	35396370	35396447
DSN1	20	35399274	35399598
DSN1	20	35399826	35399863
DST	6	56323801	56324067
DST	6	56324927	56325054
DST	6	56327842	56327956
DST	6	56328361	56328564
DST	6	56330874	56330995
DST	6	56333778	56333799
DST	6	56334679	56334757
DST	6	56334924	56335082
DST	6	56335902	56336068
DST	6	56336855	56337022
DST	6	56338669	56338802
DST	6	56340945	56341137
DST	6	56342141	56342288
DST	6	56346846	56346978
DST	6	56347479	56347677
DST	6	56350108	56350271
DST	6	56351900	56352073
DST	6	56354286	56354409
DST	6	56357023	56357233
DST	6	56357730	56357889
DST	6	56358806	56358980
DST	6	56362175	56362307
DST	6	56362652	56362853
DST	6	56365876	56366035
DST	6	56366316	56366493
DST	6	56368793	56368898
DST	6	56371239	56371344
DST	6	56371463	56371589
DST	6	56373325	56373555
DST	6	56374438	56374673
DST	6	56375993	56376200
DST	6	56380246	56380468
DST	6	56381994	56382105
DST	6	56382297	56382420
DST	6	56391157	56391367
DST	6	56392289	56392534
DST	6	56393637	56393725
DST	6	56394244	56394574
DST	6	56394770	56394933
DST	6	56397140	56397310
DST	6	56399918	56400092
DST	6	56401575	56401740
DST	6	56416980	56418455
DST	6	56420141	56420640
DST	6	56422115	56422318
DST	6	56425090	56425223
DST	6	56426104	56426349
DST	6	56426934	56427000
DST	6	56433265	56433395
DST	6	56434652	56434812
DST	6	56436896	56437066
DST	6	56437543	56437864
DST	6	56438475	56438687
DST	6	56443610	56443737
DST	6	56456978	56457158
DST	6	56458459	56458993
DST	6	56462536	56462806
DST	6	56463272	56463509
DST	6	56464865	56465021
DST	6	56475223	56475362
DST	6	56476304	56476396
DST	6	56479152	56479284
DST	6	56480313	56482218
DST	6	56482782	56485515
DST	6	56489326	56489428
DST	6	56489953	56490064
DST	6	56492000	56492087
DST	6	56492795	56492961
DST	6	56494046	56494243
DST	6	56495041	56495183
DST	6	56496007	56496189
DST	6	56496679	56496840
DST	6	56497650	56497837
DST	6	56498928	56499058
DST	6	56499258	56499416
DST	6	56499597	56499753
DST	6	56500385	56500514
DST	6	56501353	56501452
DST	6	56504055	56504163
DST	6	56504246	56504411
DST	6	56504492	56504573
DST	6	56504725	56504857
DST	6	56504939	56505405
DST	6	56506743	56506901
DST	6	56507206	56507303
DST	6	56507418	56507588
DSTN	20	17550852	17550858
DSTN	20	17581381	17581692
DSTN	20	17585198	17585278
DSTN	20	17587680	17587793
DSTYK	1	205116684	205116875
DSTYK	1	205117331	205117469
DSTYK	1	205119806	205119924
DSTYK	1	205126399	205126516
DSTYK	1	205128673	205128809
DSTYK	1	205129240	205129400
DSTYK	1	205130384	205130517
DSTYK	1	205131162	205131342
DSTYK	1	205132049	205132136
DSTYK	1	205132849	205133085
DSTYK	1	205138289	205138962
DSTYK	1	205156544	205156936
DSTYK	1	205180397	205180665
DTD1	20	18568715	18568761
DTD1	20	18574373	18574467
DTD1	20	18576648	18576887
DTD1	20	18608769	18608879
DTD1	20	18724742	18724898
DTL	1	212209231	212209286
DTL	1	212216333	212216462
DTL	1	212218000	212218102
DTL	1	212220491	212220556
DTL	1	212220637	212220761
DTL	1	212236224	212236293
DTL	1	212238257	212238373
DTL	1	212240152	212240229
DTL	1	212241564	212241671
DTL	1	212241939	212242047
DTL	1	212245441	212245557
DTL	1	212251513	212251606
DTL	1	212253955	212254094
DTL	1	212273592	212274428
DTL	1	212276182	212276284
DTNB	2	25602186	25602194
DTNB	2	25606703	25606760
DTNB	2	25610156	25610249
DTNB	2	25611069	25611232
DTNB	2	25642382	25642406
DTNB	2	25650402	25650502
DTNB	2	25655753	25655870
DTNB	2	25656777	25656866
DTNB	2	25674415	25674506
DTNB	2	25678272	25678365
DTNB	2	25705663	25705744
DTNB	2	25754340	25754468
DTNB	2	25799705	25799875
DTNB	2	25803588	25803697
DTNB	2	25818953	25819111
DTNB	2	25830103	25830192
DTNB	2	25851038	25851255
DTNB	2	25861881	25861965
DTNB	2	25875461	25875531
DTNBP1	6	15523204	15523452
DTNBP1	6	15524654	15524902
DTNBP1	6	15533469	15533628
DTNBP1	6	15593288	15593314
DTNBP1	6	15615496	15615632
DTNBP1	6	15627572	15627708
DTNBP1	6	15637973	15638037
DTNBP1	6	15651542	15651596
DTNBP1	6	15652316	15652373
DTNBP1	6	15663043	15663102
DTWD1	15	49917363	49917630
DTWD1	15	49924354	49924501
DTWD1	15	49926731	49926993
DTWD1	15	49935526	49935777
DTWD2	5	118176610	118176784
DTWD2	5	118183783	118183915
DTWD2	5	118264230	118264426
DTWD2	5	118274889	118274987
DTWD2	5	118280252	118280346
DTWD2	5	118323987	118324208
DTX2	7	76109825	76110096
DTX2	7	76111823	76112466
DTX2	7	76121468	76121572
DTX2	7	76126652	76126796
DTX2	7	76129756	76129839
DTX2	7	76131613	76131775
DTX2	7	76132741	76132906
DTX2	7	76133671	76133764
DTX2	7	76134689	76134920
DTX3	12	58000299	58000303
DTX3	12	58000646	58001398
DTX3	12	58002301	58002522
DTX3	12	58002858	58002937
DTX3L	3	122283272	122283462
DTX3L	3	122284704	122284919
DTX3L	3	122287334	122288873
DTX3L	3	122289300	122289521
DTX3L	3	122290523	122290596
DTX4	11	58940067	58940281
DTX4	11	58949210	58949937
DTX4	11	58956206	58956271
DTX4	11	58956633	58956798
DTX4	11	58958585	58958650
DTX4	11	58959569	58959725
DTX4	11	58962679	58962844
DTX4	11	58967155	58967248
DTX4	11	58972147	58972384
DTYMK	2	242615540	242615654
DTYMK	2	242617865	242618066
DTYMK	2	242619642	242619736
DTYMK	2	242625182	242625294
DTYMK	2	242626067	242626200
DULLARD	17	7147502	7147566
DULLARD	17	7147868	7147956
DULLARD	17	7149343	7149458
DULLARD	17	7149571	7149691
DULLARD	17	7150108	7150183
DULLARD	17	7150381	7150503
DULLARD	17	7150594	7150664
DULLARD	17	7154512	7154617
DUOX1	15	45424163	45424224
DUOX1	15	45426060	45426147
DUOX1	15	45426341	45426509
DUOX1	15	45427300	45427491
DUOX1	15	45427670	45427875
DUOX1	15	45427978	45428148
DUOX1	15	45428546	45428610
DUOX1	15	45428725	45428825
DUOX1	15	45430120	45430214
DUOX1	15	45431262	45431368
DUOX1	15	45431623	45431799
DUOX1	15	45433091	45433270
DUOX1	15	45433488	45433610
DUOX1	15	45434171	45434312
DUOX1	15	45435386	45435503
DUOX1	15	45436232	45436435
DUOX1	15	45437091	45437280
DUOX1	15	45439629	45439858
DUOX1	15	45440100	45440197
DUOX1	15	45440468	45440647
DUOX1	15	45442828	45442901
DUOX1	15	45443319	45443448
DUOX1	15	45444070	45444252
DUOX1	15	45444482	45444716
DUOX1	15	45445576	45445679
DUOX1	15	45446147	45446200
DUOX1	15	45447998	45448129
DUOX1	15	45453033	45453190
DUOX1	15	45453934	45454170
DUOX1	15	45454415	45454577
DUOX1	15	45455728	45455887
DUOX1	15	45455986	45456118
DUOX1	15	45456975	45457101
DUS1L	17	80015989	80016132
DUS1L	17	80016215	80016294
DUS1L	17	80016655	80016696
DUS1L	17	80017822	80017971
DUS1L	17	80018575	80018661
DUS1L	17	80018739	80018839
DUS1L	17	80019083	80019231
DUS1L	17	80019492	80019599
DUS1L	17	80019775	80019861
DUS1L	17	80020735	80020851
DUS1L	17	80021342	80021396
DUS1L	17	80022000	80022112
DUS1L	17	80022697	80022937
DUS2L	16	68071925	68072054
DUS2L	16	68083406	68083455
DUS2L	16	68087465	68087560
DUS2L	16	68088475	68088522
DUS2L	16	68090265	68090329
DUS2L	16	68094967	68095018
DUS2L	16	68100218	68100287
DUS2L	16	68100467	68100541
DUS2L	16	68104035	68104125
DUS2L	16	68104841	68105013
DUS2L	16	68107935	68108060
DUS2L	16	68109256	68109409
DUS2L	16	68110533	68110624
DUS2L	16	68112346	68112423
DUS2L	16	68112650	68112891
DUS3L	19	5785212	5785288
DUS3L	19	5785392	5785524
DUS3L	19	5785612	5785804
DUS3L	19	5786476	5786555
DUS3L	19	5786758	5786858
DUS3L	19	5787070	5787184
DUS3L	19	5787305	5787374
DUS3L	19	5787598	5787718
DUS3L	19	5788033	5788189
DUS3L	19	5788366	5788411
DUS3L	19	5789216	5789732
DUS3L	19	5790056	5790348
DUS3L	19	5791053	5791154
DUS4L	7	107207514	107207633
DUS4L	7	107211588	107211713
DUS4L	7	107214147	107214268
DUS4L	7	107215631	107215757
DUS4L	7	107216809	107217039
DUS4L	7	107217756	107218007
DUSP1	5	172195763	172196137
DUSP1	5	172196576	172196799
DUSP1	5	172197162	172197311
DUSP1	5	172197587	172197957
DUSP10	1	221875752	221876021
DUSP10	1	221879435	221879810
DUSP10	1	221912274	221913088
DUSP11	2	73989786	73989988
DUSP11	2	73993543	73993723
DUSP11	2	73993953	73994032
DUSP11	2	73994286	73994336
DUSP11	2	73996390	73996454
DUSP11	2	74000925	74001052
DUSP11	2	74002038	74002173
DUSP11	2	74005426	74005505
DUSP11	2	74006999	74007244
DUSP12	1	161719590	161719937
DUSP12	1	161721456	161721573
DUSP12	1	161721654	161721776
DUSP12	1	161722156	161722256
DUSP12	1	161722863	161723053
DUSP12	1	161726574	161726739
DUSP14	17	35872373	35872973
DUSP16	12	12629765	12630951
DUSP16	12	12633155	12633282
DUSP16	12	12639960	12640123
DUSP16	12	12653451	12653618
DUSP16	12	12672794	12672936
DUSP16	12	12673803	12674034
DUSP18	22	31059422	31059992
DUSP19	2	183943660	183943889
DUSP19	2	183948234	183948284
DUSP19	2	183951766	183951922
DUSP19	2	183960157	183960388
DUSP2	2	96809560	96809778
DUSP2	2	96809891	96810114
DUSP2	2	96810498	96810623
DUSP2	2	96810704	96811095
DUSP22	6	292538	292562
DUSP22	6	304626	304663
DUSP22	6	311878	311964
DUSP22	6	335112	335165
DUSP22	6	345852	345930
DUSP22	6	348101	348276
DUSP22	6	348767	348843
DUSP22	6	350820	350870
DUSP23	1	159750889	159751159
DUSP23	1	159751941	159752130
DUSP28	2	241500100	241500496
DUSP28	2	241500745	241500886
DUSP3	17	41846975	41847184
DUSP3	17	41852078	41852308
DUSP3	17	41856166	41856294
DUSP5	10	112257878	112258260
DUSP5	10	112262477	112262629
DUSP5	10	112266691	112266914
DUSP5	10	112269776	112270186
DUSP6	12	89743029	89743340
DUSP6	12	89744363	89744804
DUSP6	12	89745415	89745818
DUSP7	3	52084829	52085140
DUSP7	3	52087954	52088392
DUSP7	3	52089864	52090384
DUSP8	11	1577746	1578806
DUSP8	11	1579022	1579149
DUSP8	11	1579340	1579503
DUSP8	11	1580117	1580287
DUSP8	11	1585079	1585221
DUSP8	11	1586824	1587058
DUT	15	48623711	48623994
DUT	15	48624447	48624605
DUT	15	48626612	48626707
DUT	15	48628241	48628289
DUT	15	48633484	48633562
DUT	15	48633710	48633784
DUT	15	48634217	48634277
DVL1	1	1271520	1271897
DVL1	1	1273355	1273565
DVL1	1	1273647	1273818
DVL1	1	1273900	1274035
DVL1	1	1274740	1274821
DVL1	1	1274960	1275031
DVL1	1	1275114	1275194
DVL1	1	1275416	1275559
DVL1	1	1275625	1275698
DVL1	1	1275788	1275885
DVL1	1	1277045	1277187
DVL1	1	1277431	1277538
DVL1	1	1277741	1277866
DVL1	1	1278067	1278140
DVL1	1	1284274	1284447
DVL2	17	7129182	7129634
DVL2	17	7129738	7129960
DVL2	17	7130407	7130590
DVL2	17	7130721	7130856
DVL2	17	7130972	7131104
DVL2	17	7131294	7131365
DVL2	17	7132286	7132366
DVL2	17	7132452	7132595
DVL2	17	7132695	7132768
DVL2	17	7132905	7132999
DVL2	17	7133125	7133264
DVL2	17	7133363	7133476
DVL2	17	7133602	7133751
DVL2	17	7134045	7134118
DVL2	17	7137386	7137583
DVL3	3	183873422	183873586
DVL3	3	183881443	183881516
DVL3	3	183882053	183882178
DVL3	3	183882278	183882391
DVL3	3	183882582	183882721
DVL3	3	183882899	183882996
DVL3	3	183883208	183883281
DVL3	3	183883912	183884055
DVL3	3	183884232	183884312
DVL3	3	183884392	183884463
DVL3	3	183884612	183884765
DVL3	3	183885366	183885501
DVL3	3	183885684	183885855
DVL3	3	183887792	183888011
DVL3	3	183888105	183888545
DYM	18	46570423	46570576
DYM	18	46623770	46623887
DYM	18	46645112	46645298
DYM	18	46690053	46690159
DYM	18	46783378	46783476
DYM	18	46784748	46784865
DYM	18	46798546	46798675
DYM	18	46808365	46808547
DYM	18	46812802	46812988
DYM	18	46858232	46858378
DYM	18	46860096	46860225
DYM	18	46889529	46889605
DYM	18	46904935	46905072
DYM	18	46906033	46906130
DYM	18	46917961	46918017
DYM	18	46956623	46956766
DYNC1H1	14	102431027	102431286
DYNC1H1	14	102442047	102442138
DYNC1H1	14	102445654	102445831
DYNC1H1	14	102446054	102446313
DYNC1H1	14	102446699	102446889
DYNC1H1	14	102449354	102449629
DYNC1H1	14	102449717	102449948
DYNC1H1	14	102452022	102453102
DYNC1H1	14	102453788	102453971
DYNC1H1	14	102455038	102455191
DYNC1H1	14	102457862	102458012
DYNC1H1	14	102460519	102460663
DYNC1H1	14	102461008	102461188
DYNC1H1	14	102461321	102461435
DYNC1H1	14	102461516	102461639
DYNC1H1	14	102463370	102463613
DYNC1H1	14	102466324	102466483
DYNC1H1	14	102466621	102466738
DYNC1H1	14	102467289	102467403
DYNC1H1	14	102467480	102467693
DYNC1H1	14	102467870	102468020
DYNC1H1	14	102468872	102469042
DYNC1H1	14	102469127	102469304
DYNC1H1	14	102470853	102471022
DYNC1H1	14	102471097	102471289
DYNC1H1	14	102471377	102471575
DYNC1H1	14	102472223	102472509
DYNC1H1	14	102473343	102473447
DYNC1H1	14	102474513	102474676
DYNC1H1	14	102476178	102476425
DYNC1H1	14	102476611	102476798
DYNC1H1	14	102477075	102477291
DYNC1H1	14	102478210	102478452
DYNC1H1	14	102478649	102478809
DYNC1H1	14	102481440	102481671
DYNC1H1	14	102482191	102482425
DYNC1H1	14	102482684	102482828
DYNC1H1	14	102483101	102483338
DYNC1H1	14	102483423	102483633
DYNC1H1	14	102483718	102483843
DYNC1H1	14	102484786	102484955
DYNC1H1	14	102486228	102486395
DYNC1H1	14	102489086	102489219
DYNC1H1	14	102492909	102493046
DYNC1H1	14	102493509	102493627
DYNC1H1	14	102493718	102493883
DYNC1H1	14	102493954	102494172
DYNC1H1	14	102494272	102494480
DYNC1H1	14	102495874	102496051
DYNC1H1	14	102496154	102496277
DYNC1H1	14	102496497	102496621
DYNC1H1	14	102498607	102498806
DYNC1H1	14	102499400	102499521
DYNC1H1	14	102499604	102499823
DYNC1H1	14	102500311	102500527
DYNC1H1	14	102500660	102500791
DYNC1H1	14	102502824	102502981
DYNC1H1	14	102504795	102504945
DYNC1H1	14	102505033	102505187
DYNC1H1	14	102505336	102505593
DYNC1H1	14	102505747	102505885
DYNC1H1	14	102505973	102506071
DYNC1H1	14	102506571	102506749
DYNC1H1	14	102506933	102507012
DYNC1H1	14	102507909	102508073
DYNC1H1	14	102508348	102508463
DYNC1H1	14	102508563	102508627
DYNC1H1	14	102508719	102508846
DYNC1H1	14	102508970	102509087
DYNC1H1	14	102510210	102510384
DYNC1H1	14	102510609	102510830
DYNC1H1	14	102510930	102511037
DYNC1H1	14	102514152	102514367
DYNC1H1	14	102514851	102515008
DYNC1H1	14	102515775	102515921
DYNC1H1	14	102516049	102516221
DYNC1H1	14	102516406	102516537
DYNC1H1	14	102516770	102516902
DYNC1I1	7	95434040	95434151
DYNC1I1	7	95439702	95439820
DYNC1I1	7	95442506	95442651
DYNC1I1	7	95457367	95457430
DYNC1I1	7	95499193	95499312
DYNC1I1	7	95606822	95606915
DYNC1I1	7	95614125	95614291
DYNC1I1	7	95616366	95616469
DYNC1I1	7	95625258	95625387
DYNC1I1	7	95657485	95657635
DYNC1I1	7	95661977	95662094
DYNC1I1	7	95664929	95665066
DYNC1I1	7	95668587	95668735
DYNC1I1	7	95705367	95705511
DYNC1I1	7	95709673	95709802
DYNC1I1	7	95726793	95726907
DYNC1I2	2	172546664	172546775
DYNC1I2	2	172549285	172549406
DYNC1I2	2	172563055	172563076
DYNC1I2	2	172563795	172563889
DYNC1I2	2	172569275	172569338
DYNC1I2	2	172571836	172571955
DYNC1I2	2	172582126	172582225
DYNC1I2	2	172582427	172582593
DYNC1I2	2	172582702	172582805
DYNC1I2	2	172583299	172583428
DYNC1I2	2	172584329	172584479
DYNC1I2	2	172584813	172584930
DYNC1I2	2	172585225	172585362
DYNC1I2	2	172586217	172586365
DYNC1I2	2	172600557	172600701
DYNC1I2	2	172602310	172602439
DYNC1I2	2	172604284	172604401
DYNC1LI1	3	32568289	32568402
DYNC1LI1	3	32569936	32570095
DYNC1LI1	3	32571030	32571154
DYNC1LI1	3	32571774	32571822
DYNC1LI1	3	32571951	32572014
DYNC1LI1	3	32574476	32574591
DYNC1LI1	3	32576001	32576140
DYNC1LI1	3	32578501	32578598
DYNC1LI1	3	32582527	32582700
DYNC1LI1	3	32586366	32586600
DYNC1LI1	3	32587339	32587459
DYNC1LI1	3	32611836	32611913
DYNC1LI1	3	32612115	32612264
DYNC1LI2	16	66757623	66757727
DYNC1LI2	16	66759729	66759849
DYNC1LI2	16	66761589	66761710
DYNC1LI2	16	66762102	66762147
DYNC1LI2	16	66762941	66763004
DYNC1LI2	16	66764013	66764128
DYNC1LI2	16	66766240	66766379
DYNC1LI2	16	66768119	66768216
DYNC1LI2	16	66769976	66770149
DYNC1LI2	16	66776339	66776573
DYNC1LI2	16	66783098	66783218
DYNC1LI2	16	66785174	66785251
DYNC1LI2	16	66785386	66785496
DYNC2H1	11	102980302	102980500
DYNC2H1	11	102984264	102984438
DYNC2H1	11	102984830	102984969
DYNC2H1	11	102985904	102986026
DYNC2H1	11	102987297	102987445
DYNC2H1	11	102988358	102988594
DYNC2H1	11	102991174	102991312
DYNC2H1	11	102991416	102991533
DYNC2H1	11	102991652	102991767
DYNC2H1	11	102992099	102992227
DYNC2H1	11	102993552	102993731
DYNC2H1	11	102995827	102996026
DYNC2H1	11	102999637	102999736
DYNC2H1	11	103004282	103004438
DYNC2H1	11	103005048	103005150
DYNC2H1	11	103006222	103006365
DYNC2H1	11	103006447	103006679
DYNC2H1	11	103013995	103014126
DYNC2H1	11	103018499	103018618
DYNC2H1	11	103019217	103019348
DYNC2H1	11	103022863	103023016
DYNC2H1	11	103024030	103024239
DYNC2H1	11	103025178	103025337
DYNC2H1	11	103025422	103025540
DYNC2H1	11	103026058	103026232
DYNC2H1	11	103027115	103027501
DYNC2H1	11	103029404	103029540
DYNC2H1	11	103029637	103029758
DYNC2H1	11	103031659	103031775
DYNC2H1	11	103033755	103033878
DYNC2H1	11	103036625	103036779
DYNC2H1	11	103039482	103039691
DYNC2H1	11	103040835	103041021
DYNC2H1	11	103041613	103041799
DYNC2H1	11	103043809	103044036
DYNC2H1	11	103044782	103044901
DYNC2H1	11	103046962	103047165
DYNC2H1	11	103048283	103048551
DYNC2H1	11	103049753	103049964
DYNC2H1	11	103052484	103052617
DYNC2H1	11	103055623	103055782
DYNC2H1	11	103056969	103057232
DYNC2H1	11	103058067	103058317
DYNC2H1	11	103059224	103059379
DYNC2H1	11	103060399	103060547
DYNC2H1	11	103062244	103062350
DYNC2H1	11	103062824	103062995
DYNC2H1	11	103068660	103068794
DYNC2H1	11	103069955	103070207
DYNC2H1	11	103070773	103070885
DYNC2H1	11	103074390	103074507
DYNC2H1	11	103075549	103075695
DYNC2H1	11	103080603	103080691
DYNC2H1	11	103082516	103082674
DYNC2H1	11	103086448	103086589
DYNC2H1	11	103090642	103090759
DYNC2H1	11	103091350	103091514
DYNC2H1	11	103092757	103092884
DYNC2H1	11	103093692	103093817
DYNC2H1	11	103101987	103102077
DYNC2H1	11	103104761	103104891
DYNC2H1	11	103106399	103106544
DYNC2H1	11	103107157	103107270
DYNC2H1	11	103112254	103112278
DYNC2H1	11	103114420	103114522
DYNC2H1	11	103115978	103116105
DYNC2H1	11	103124012	103124179
DYNC2H1	11	103126142	103126265
DYNC2H1	11	103126833	103126971
DYNC2H1	11	103128335	103128482
DYNC2H1	11	103130615	103130708
DYNC2H1	11	103151075	103151144
DYNC2H1	11	103152906	103152960
DYNC2H1	11	103153735	103153816
DYNC2H1	11	103156982	103157117
DYNC2H1	11	103158260	103158336
DYNC2H1	11	103173820	103173984
DYNC2H1	11	103175322	103175451
DYNC2H1	11	103178448	103178562
DYNC2H1	11	103182605	103182764
DYNC2H1	11	103187272	103187351
DYNC2H1	11	103191756	103191968
DYNC2H1	11	103194612	103194720
DYNC2H1	11	103228969	103229089
DYNC2H1	11	103270389	103270602
DYNC2H1	11	103306669	103306762
DYNC2H1	11	103325912	103326025
DYNC2H1	11	103327001	103327086
DYNC2H1	11	103339315	103339435
DYNC2H1	11	103349821	103349983
DYNC2LI1	2	44001276	44001287
DYNC2LI1	2	44003919	44004040
DYNC2LI1	2	44010657	44010695
DYNC2LI1	2	44014318	44014391
DYNC2LI1	2	44016770	44016862
DYNC2LI1	2	44021594	44021883
DYNC2LI1	2	44023027	44023099
DYNC2LI1	2	44023855	44023936
DYNC2LI1	2	44027978	44028058
DYNC2LI1	2	44028776	44028850
DYNC2LI1	2	44031779	44031880
DYNC2LI1	2	44032291	44032399
DYNC2LI1	2	44036842	44036908
DYNLL1	12	120934223	120934358
DYNLL1	12	120935874	120936015
DYNLL2	17	56164450	56164585
DYNLL2	17	56166501	56166642
